num_of_nodes,original_paut_size,extension_size,dataset_type
16,2,1,train
16,5,1,train
16,4,1,train
16,3,1,train
16,3,1,train
16,4,1,train
16,2,1,train
16,7,1,train
16,2,1,train
16,5,2,train
16,5,0,train
16,5,0,train
16,3,0,train
16,3,0,train
16,12,0,train
16,9,0,train
16,10,0,train
16,3,0,train
16,6,0,train
16,8,0,train
16,3,3,train
16,3,1,train
16,2,3,train
16,5,2,train
16,2,1,train
16,3,3,train
16,9,1,train
16,7,1,train
16,9,1,train
16,5,1,train
16,11,0,train
16,8,0,train
16,9,0,train
16,12,0,train
16,6,0,train
16,12,0,train
16,2,3,train
16,3,1,train
16,3,2,train
16,6,2,train
16,2,1,train
16,4,2,train
16,3,0,train
16,11,0,train
16,9,0,train
16,7,0,train
16,6,0,train
16,7,0,train
16,6,0,train
16,5,0,train
16,5,0,train
16,8,0,train
16,4,1,train
16,3,1,train
16,6,2,train
16,4,1,train
16,2,1,train
16,5,1,train
16,3,1,train
16,2,1,train
16,4,1,train
16,2,4,train
16,3,0,train
16,10,0,train
16,2,2,train
16,3,2,train
16,9,0,train
16,11,0,train
16,4,0,train
16,11,0,train
16,2,1,train
16,2,1,train
16,3,2,train
16,2,1,train
16,8,0,train
16,6,0,train
16,4,0,train
16,3,0,train
16,3,0,train
16,8,0,train
16,7,0,train
16,3,0,train
16,11,0,train
16,8,0,train
16,4,3,train
16,3,1,train
16,7,1,train
16,4,1,train
16,2,3,train
16,2,2,train
16,2,1,train
16,3,1,train
16,4,1,train
16,2,1,train
16,3,0,train
16,4,0,train
16,5,0,train
16,4,0,train
16,3,0,train
16,3,0,train
16,9,0,train
16,7,0,train
16,11,0,train
16,7,0,train
16,3,1,train
16,2,1,train
16,2,1,train
16,2,1,train
16,4,1,train
16,3,1,train
16,2,1,train
16,2,4,train
16,2,1,train
16,2,1,train
16,11,0,train
16,8,0,train
16,3,2,train
16,2,2,train
16,9,0,train
16,9,0,train
16,4,0,train
16,6,0,train
16,2,1,train
16,2,1,train
16,6,1,train
16,2,1,train
16,3,0,train
16,4,0,train
16,4,0,train
16,4,0,train
16,3,0,train
16,7,0,train
16,6,0,train
16,7,0,train
16,7,0,train
16,5,0,train
16,2,1,train
16,3,1,train
16,3,1,train
16,3,1,train
16,2,1,train
16,4,1,train
16,2,1,train
16,2,2,train
16,2,2,train
16,2,1,train
16,10,0,train
16,12,0,train
16,11,0,train
16,4,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,8,0,train
16,6,1,train
16,2,2,train
16,2,1,train
16,8,1,train
16,2,2,train
16,2,1,train
16,2,1,train
16,3,2,train
16,6,2,train
16,6,1,train
16,8,0,train
16,9,0,train
16,5,1,train
16,3,2,train
16,10,0,train
16,4,0,train
16,5,0,train
16,9,0,train
16,4,0,train
16,12,0,train
16,11,0,train
16,6,0,train
16,11,0,train
16,10,0,train
16,2,2,train
16,2,1,train
16,3,2,train
16,4,1,train
16,2,1,train
16,4,1,train
16,2,2,train
16,4,1,train
16,5,1,train
16,5,3,train
16,5,0,train
16,3,0,train
16,8,0,train
16,7,0,train
16,6,1,train
16,2,2,train
16,2,1,train
16,2,2,train
16,9,0,train
16,4,0,train
16,4,0,train
16,11,0,train
16,4,0,train
16,7,0,train
16,8,0,train
16,12,0,train
16,4,0,train
16,5,0,train
16,4,1,train
16,2,1,train
16,2,2,train
16,2,1,train
16,2,1,train
16,3,1,train
16,3,1,train
16,7,1,train
16,2,2,train
16,3,2,train
16,8,0,train
16,9,0,train
16,11,0,train
16,12,0,train
16,4,0,train
16,10,0,train
16,4,0,train
16,5,0,train
16,9,0,train
16,6,0,train
16,6,1,train
16,7,2,train
16,2,2,train
16,7,1,train
16,2,1,train
16,4,1,train
16,4,1,train
16,3,1,train
16,6,1,train
16,4,3,train
16,7,0,train
16,10,0,train
16,5,0,train
16,5,0,train
16,3,1,train
16,5,1,train
16,4,1,train
16,5,1,train
16,6,0,train
16,10,0,train
16,10,0,train
16,4,0,train
16,8,0,train
16,4,0,train
16,4,0,train
16,4,0,train
16,4,0,train
16,4,0,train
16,4,1,train
16,9,0,train
16,6,0,train
16,9,0,train
16,3,0,train
16,3,0,train
16,11,0,train
16,10,0,train
16,9,0,train
16,5,0,train
16,8,0,train
16,2,2,train
16,4,1,train
16,5,1,train
16,2,2,train
16,3,1,train
16,6,2,train
16,2,3,train
16,2,3,train
16,3,1,train
16,2,1,train
16,5,0,train
16,5,0,train
16,5,0,train
16,12,0,train
16,11,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,4,1,train
16,3,1,train
16,8,2,train
16,3,1,train
16,9,2,train
16,5,2,train
16,8,4,train
16,3,1,train
16,9,0,train
16,8,0,train
16,9,0,train
16,4,0,train
16,3,0,train
16,6,0,train
16,12,0,train
16,5,0,train
16,3,0,train
16,9,0,train
16,2,1,train
16,3,2,train
16,2,1,train
16,4,2,train
16,9,2,train
16,2,2,train
16,4,2,train
16,3,2,train
16,5,1,train
16,2,1,train
16,7,0,train
16,12,0,train
16,7,0,train
16,9,0,train
16,12,0,train
16,6,0,train
16,7,0,train
16,12,0,train
16,11,0,train
16,4,0,train
16,8,2,train
16,4,1,train
16,5,2,train
16,4,3,train
16,10,1,train
16,2,1,train
16,2,1,train
16,3,1,train
16,2,1,train
16,2,1,train
16,6,0,train
16,4,0,train
16,5,0,train
16,5,0,train
16,10,0,train
16,4,0,train
16,11,0,train
16,9,0,train
16,7,0,train
16,7,0,train
16,2,1,train
16,3,1,train
16,2,1,train
16,2,1,train
16,4,3,train
16,9,1,train
16,5,2,train
16,4,1,train
16,3,2,train
16,6,1,train
16,12,0,train
16,6,0,train
16,5,1,train
16,5,1,train
16,3,0,train
16,7,0,train
16,12,0,train
16,6,0,train
16,5,2,train
16,4,2,train
16,2,1,train
16,6,3,train
16,7,0,train
16,11,0,train
16,3,0,train
16,6,0,train
16,3,1,train
16,2,2,train
16,3,1,train
16,3,4,train
16,6,0,train
16,11,0,train
16,3,0,train
16,6,0,train
16,10,0,train
16,12,0,train
16,10,0,train
16,9,0,train
16,6,0,train
16,9,0,train
16,8,2,train
16,6,1,train
16,3,1,train
16,7,2,train
16,5,1,train
16,3,1,train
16,4,1,train
16,2,1,train
16,4,1,train
16,5,1,train
16,11,0,train
16,8,0,train
16,4,0,train
16,9,0,train
16,3,0,train
16,11,0,train
16,11,0,train
16,7,0,train
16,5,2,train
16,6,2,train
16,5,1,train
16,5,4,train
16,3,2,train
16,4,3,train
16,6,1,train
16,6,1,train
16,6,0,train
16,4,0,train
16,6,1,train
16,7,1,train
16,7,0,train
16,3,0,train
16,6,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,7,0,train
16,6,0,train
16,4,0,train
16,9,0,train
16,3,1,train
16,2,1,train
16,4,1,train
16,2,2,train
16,2,1,train
16,3,1,train
16,2,2,train
16,4,1,train
16,2,1,train
16,2,1,train
16,12,0,train
16,7,0,train
16,9,0,train
16,12,0,train
16,4,0,train
16,10,0,train
16,7,0,train
16,9,0,train
16,7,0,train
16,7,0,train
16,5,1,train
16,2,1,train
16,2,1,train
16,4,1,train
16,2,4,train
16,4,1,train
16,3,1,train
16,4,2,train
16,2,2,train
16,2,1,train
16,3,0,train
16,12,0,train
16,9,0,train
16,12,0,train
16,8,0,train
16,7,0,train
16,12,0,train
16,6,0,train
16,5,2,train
16,5,1,train
16,4,2,train
16,8,1,train
16,3,1,train
16,3,1,train
16,3,1,train
16,3,1,train
16,3,0,train
16,5,0,train
16,9,0,train
16,8,0,train
16,4,0,train
16,3,0,train
16,11,0,train
16,3,0,train
16,3,1,train
16,3,2,train
16,5,1,train
16,6,1,train
16,2,2,train
16,2,2,train
16,2,1,train
16,5,2,train
16,5,0,train
16,12,0,train
16,9,0,train
16,6,0,train
16,10,0,train
16,3,0,train
16,4,0,train
16,4,0,train
16,9,0,train
16,8,0,train
16,4,1,train
16,4,1,train
16,5,2,train
16,2,1,train
16,2,1,train
16,5,1,train
16,4,1,train
16,4,1,train
16,2,2,train
16,6,2,train
16,11,0,train
16,11,0,train
16,6,1,train
16,2,1,train
16,7,0,train
16,8,0,train
16,8,0,train
16,3,0,train
16,4,1,train
16,4,2,train
16,2,1,train
16,6,1,train
16,12,0,train
16,8,0,train
16,8,0,train
16,12,0,train
16,3,0,train
16,7,0,train
16,10,0,train
16,3,0,train
16,8,0,train
16,6,0,train
16,3,2,train
16,7,1,train
16,2,1,train
16,9,3,train
16,4,1,train
16,5,2,train
16,3,2,train
16,5,1,train
16,3,2,train
16,5,1,train
16,6,0,train
16,8,0,train
16,12,0,train
16,5,0,train
16,11,0,train
16,3,0,train
16,4,0,train
16,5,0,train
16,10,0,train
16,9,0,train
16,5,1,train
16,2,1,train
16,5,1,train
16,4,1,train
16,3,1,train
16,3,1,train
16,2,2,train
16,5,1,train
16,5,1,train
16,2,2,train
16,9,0,train
16,9,0,train
16,12,0,train
16,7,0,train
16,12,0,train
16,12,0,train
16,4,0,train
16,9,0,train
16,12,0,train
16,7,0,train
16,5,3,train
16,4,3,train
16,5,2,train
16,2,1,train
16,4,2,train
16,2,1,train
16,6,1,train
16,6,1,train
16,2,1,train
16,3,1,train
16,6,0,train
16,11,0,train
16,4,2,train
16,3,1,train
16,6,0,train
16,11,0,train
16,3,0,train
16,4,0,train
16,12,0,train
16,6,0,train
16,7,0,train
16,9,0,train
16,6,0,train
16,6,0,train
16,2,2,train
16,5,6,train
16,2,1,train
16,2,1,train
16,5,1,train
16,3,1,train
16,2,1,train
16,3,1,train
16,7,2,train
16,3,1,train
16,12,0,train
16,11,0,train
16,4,0,train
16,5,0,train
16,9,2,train
16,6,1,train
16,5,1,train
16,4,1,train
16,12,0,train
16,9,0,train
16,11,0,train
16,11,0,train
16,5,0,train
16,6,0,train
16,3,0,train
16,6,0,train
16,6,0,train
16,9,0,train
16,7,2,train
16,4,1,train
16,7,2,train
16,2,2,train
16,2,1,train
16,4,1,train
16,3,1,train
16,3,3,train
16,2,1,train
16,2,1,train
16,5,0,train
16,3,0,train
16,8,0,train
16,6,0,train
16,3,0,train
16,9,0,train
16,9,0,train
16,3,0,train
16,9,0,train
16,10,0,train
16,2,1,train
16,3,2,train
16,6,3,train
16,5,1,train
16,2,3,train
16,2,2,train
16,5,1,train
16,11,1,train
16,3,1,train
16,2,1,train
16,8,0,train
16,5,0,train
16,6,0,train
16,8,0,train
16,7,0,train
16,11,0,train
16,10,0,train
16,12,0,train
16,12,0,train
16,12,0,train
16,6,1,train
16,4,1,train
16,3,2,train
16,5,2,train
16,4,2,train
16,3,2,train
16,6,1,train
16,5,1,train
16,2,1,train
16,9,1,train
16,7,0,train
16,10,0,train
16,3,1,train
16,3,1,train
16,8,0,train
16,9,0,train
16,3,0,train
16,10,0,train
16,12,0,train
16,8,0,train
16,4,0,train
16,4,0,train
16,8,0,train
16,7,0,train
16,4,1,train
16,3,1,train
16,5,1,train
16,4,2,train
16,2,1,train
16,2,2,train
16,3,1,train
16,4,2,train
16,4,1,train
16,5,1,train
16,8,0,train
16,12,0,train
16,11,0,train
16,8,0,train
16,9,0,train
16,12,0,train
16,7,0,train
16,12,0,train
16,8,0,train
16,9,0,train
16,3,1,train
16,4,1,train
16,4,1,train
16,2,2,train
16,2,1,train
16,3,1,train
16,4,1,train
16,4,1,train
16,4,2,train
16,4,1,train
16,6,0,train
16,7,0,train
16,11,0,train
16,3,0,train
16,9,0,train
16,6,0,train
16,4,0,train
16,8,0,train
16,2,2,train
16,4,1,train
16,2,1,train
16,6,1,train
16,3,1,train
16,5,1,train
16,5,1,train
16,7,3,train
16,11,0,train
16,12,0,train
16,12,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,4,0,train
16,6,0,train
16,6,0,train
16,3,0,train
16,6,1,train
16,3,1,train
16,3,2,train
16,2,1,train
16,2,1,train
16,4,2,train
16,4,1,train
16,7,2,train
16,3,3,train
16,6,6,train
16,6,0,train
16,9,0,train
16,4,0,train
16,8,0,train
16,6,1,train
16,2,1,train
16,2,1,train
16,2,1,train
16,5,0,train
16,7,0,train
16,8,0,train
16,8,0,train
16,12,0,train
16,12,0,train
16,7,0,train
16,3,0,train
16,2,2,train
16,4,1,train
16,4,1,train
16,3,2,train
16,3,1,train
16,6,1,train
16,4,1,train
16,3,1,train
16,5,0,train
16,9,0,train
16,12,0,train
16,10,0,train
16,8,0,train
16,4,0,train
16,6,0,train
16,4,0,train
16,4,0,train
16,12,0,train
16,2,1,train
16,3,1,train
16,7,2,train
16,2,1,train
16,8,4,train
16,2,2,train
16,2,1,train
16,4,1,train
16,3,1,train
16,2,1,train
16,5,0,train
16,12,0,train
16,3,0,train
16,12,0,train
16,2,1,train
16,4,1,train
16,4,2,train
16,3,1,train
16,7,0,train
16,8,0,train
16,12,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,11,0,train
16,10,0,train
16,4,1,train
16,4,1,train
16,6,1,train
16,3,2,train
16,2,1,train
16,4,1,train
16,2,1,train
16,3,1,train
16,2,1,train
16,2,1,train
16,5,0,train
16,5,0,train
16,4,0,train
16,4,0,train
16,6,0,train
16,9,0,train
16,9,0,train
16,11,0,train
16,10,0,train
16,4,0,train
16,5,2,train
16,5,1,train
16,4,4,train
16,5,1,train
16,2,1,train
16,2,1,train
16,5,2,train
16,3,1,train
16,4,2,train
16,3,1,train
16,10,0,train
16,10,0,train
16,10,0,train
16,11,0,train
16,7,0,train
16,10,0,train
16,3,0,train
16,9,0,train
16,5,0,train
16,4,0,train
16,2,1,train
16,3,1,train
16,3,1,train
16,2,2,train
16,3,2,train
16,3,1,train
16,5,3,train
16,3,3,train
16,2,2,train
16,2,1,train
16,11,0,train
16,8,0,train
16,7,0,train
16,10,0,train
16,8,0,train
16,6,0,train
16,11,0,train
16,4,0,train
16,9,0,train
16,4,0,train
16,3,2,train
16,4,1,train
16,2,1,train
16,2,1,train
16,4,2,train
16,4,1,train
16,2,3,train
16,5,1,train
16,10,1,train
16,2,1,train
16,7,0,train
16,8,0,train
16,4,0,train
16,5,0,train
16,5,0,train
16,3,0,train
16,5,0,train
16,11,0,train
16,5,0,train
16,9,0,train
16,4,2,train
16,5,1,train
16,6,2,train
16,2,1,train
16,3,2,train
16,6,1,train
16,6,1,train
16,5,2,train
16,3,1,train
16,2,1,train
16,5,0,train
16,7,0,train
16,3,0,train
16,9,0,train
16,10,0,train
16,7,0,train
16,11,0,train
16,6,0,train
16,12,0,train
16,4,0,train
16,2,1,train
16,5,2,train
16,4,1,train
16,3,1,train
16,3,1,train
16,2,1,train
16,2,1,train
16,6,1,train
16,4,1,train
16,2,1,train
16,6,0,train
16,8,0,train
16,7,0,train
16,5,0,train
16,4,0,train
16,12,0,train
16,7,0,train
16,3,0,train
16,5,2,train
16,4,1,train
16,3,1,train
16,3,1,train
16,2,1,train
16,5,1,train
16,2,1,train
16,5,2,train
16,9,0,train
16,12,0,train
16,5,0,train
16,12,0,train
16,2,1,train
16,4,1,train
16,2,1,train
16,3,2,train
16,8,0,train
16,7,0,train
16,12,0,train
16,10,0,train
16,12,0,train
16,7,0,train
16,12,0,train
16,5,0,train
16,11,0,train
16,6,0,train
16,2,2,train
16,2,2,train
16,3,1,train
16,3,1,train
16,5,1,train
16,3,1,train
16,2,1,train
16,4,1,train
16,8,1,train
16,3,1,train
16,12,0,train
16,10,0,train
16,5,1,train
16,4,1,train
16,5,0,train
16,6,0,train
16,4,0,train
16,9,0,train
16,7,0,train
16,12,0,train
16,7,0,train
16,3,0,train
16,9,0,train
16,6,0,train
16,4,2,train
16,3,1,train
16,4,2,train
16,4,1,train
16,3,1,train
16,3,1,train
16,3,1,train
16,2,1,train
16,7,1,train
16,2,2,train
16,6,0,train
16,3,0,train
16,6,2,train
16,9,1,train
16,3,0,train
16,6,0,train
16,5,0,train
16,12,0,train
16,7,0,train
16,4,0,train
16,7,0,train
16,4,0,train
16,8,0,train
16,10,0,train
16,2,3,train
16,6,1,train
16,2,1,train
16,3,1,train
16,3,4,train
16,4,1,train
16,2,2,train
16,6,1,train
16,2,2,train
16,3,4,train
16,12,0,train
16,5,0,train
16,11,0,train
16,4,0,train
16,9,0,train
16,9,0,train
16,11,0,train
16,4,0,train
16,11,0,train
16,3,0,train
16,3,1,train
16,3,2,train
16,3,1,train
16,4,1,train
16,3,1,train
16,2,1,train
16,3,2,train
16,2,2,train
16,5,1,train
16,2,1,train
16,6,0,train
16,8,0,train
16,12,0,train
16,12,0,train
16,8,0,train
16,12,0,train
16,8,0,train
16,7,0,train
16,4,0,train
16,3,0,train
16,6,2,train
16,5,2,train
16,2,1,train
16,6,1,train
16,3,2,train
16,4,1,train
16,2,1,train
16,4,2,train
16,2,1,train
16,2,1,train
16,4,0,train
16,4,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,7,0,train
16,6,0,train
16,10,0,train
16,11,0,train
16,3,2,train
16,7,1,train
16,3,1,train
16,3,2,train
16,3,1,train
16,7,1,train
16,4,1,train
16,2,1,train
16,5,2,train
16,2,1,train
16,5,0,train
16,8,0,train
16,8,0,train
16,11,0,train
16,12,0,train
16,9,0,train
16,3,0,train
16,7,0,train
16,5,0,train
16,4,0,train
16,3,2,train
16,2,1,train
16,8,1,train
16,2,3,train
16,2,1,train
16,3,2,train
16,5,1,train
16,5,1,train
16,7,1,train
16,2,2,train
16,6,0,train
16,7,0,train
16,4,1,train
16,5,1,train
16,12,0,train
16,7,0,train
16,3,0,train
16,5,0,train
16,10,0,train
16,7,0,train
16,10,0,train
16,4,0,train
16,3,1,train
16,5,1,train
16,2,2,train
16,2,2,train
16,3,2,train
16,2,1,train
16,9,2,train
16,5,1,train
16,3,0,train
16,9,0,train
16,3,0,train
16,9,0,train
16,9,0,train
16,12,0,train
16,5,0,train
16,7,0,train
16,5,0,train
16,6,0,train
16,7,3,train
16,2,2,train
16,2,1,train
16,2,1,train
16,2,1,train
16,2,3,train
16,3,1,train
16,2,2,train
16,3,1,train
16,2,6,train
16,11,0,train
16,11,0,train
16,8,1,train
16,7,1,train
16,7,0,train
16,10,0,train
16,11,0,train
16,7,0,train
16,6,0,train
16,9,0,train
16,7,1,train
16,3,1,train
16,2,1,train
16,2,1,train
16,9,1,train
16,9,3,train
16,6,0,train
16,12,0,train
16,7,0,train
16,6,0,train
16,7,0,train
16,6,0,train
16,8,0,train
16,9,0,train
16,6,1,train
16,4,2,train
16,3,2,train
16,7,1,train
16,2,1,train
16,2,5,train
16,5,1,train
16,5,2,train
16,11,0,train
16,8,0,train
16,5,0,train
16,9,0,train
16,6,0,train
16,11,0,train
16,11,0,train
16,5,0,train
16,12,0,train
16,11,0,train
16,2,1,train
16,2,2,train
16,7,1,train
16,3,2,train
16,3,2,train
16,2,2,train
16,3,1,train
16,6,1,train
16,6,1,train
16,3,1,train
16,4,0,train
16,11,0,train
16,4,0,train
16,9,0,train
16,2,1,train
16,3,1,train
16,4,2,train
16,2,1,train
16,5,0,train
16,7,0,train
16,10,0,train
16,7,0,train
16,3,0,train
16,11,0,train
16,5,0,train
16,11,0,train
16,4,1,train
16,3,2,train
16,5,1,train
16,2,1,train
16,5,1,train
16,4,1,train
16,2,1,train
16,2,2,train
16,4,0,train
16,10,0,train
16,4,0,train
16,7,0,train
16,6,0,train
16,9,0,train
16,3,0,train
16,10,0,train
16,7,0,train
16,5,0,train
16,5,1,train
16,2,2,train
16,5,1,train
16,4,1,train
16,4,2,train
16,2,1,train
16,2,1,train
16,2,3,train
16,2,1,train
16,6,1,train
16,9,0,train
16,3,0,train
16,4,0,train
16,10,0,train
16,5,0,train
16,4,0,train
16,4,0,train
16,10,0,train
16,5,0,train
16,5,0,train
16,9,1,train
16,7,1,train
16,4,2,train
16,2,1,train
16,2,1,train
16,7,2,train
16,2,2,train
16,2,1,train
16,6,1,train
16,5,2,train
16,4,0,train
16,7,0,train
16,4,0,train
16,10,0,train
16,3,1,train
16,2,1,train
16,5,1,train
16,5,1,train
16,4,0,train
16,11,0,train
16,6,1,train
16,4,1,train
16,3,0,train
16,3,0,train
16,8,0,train
16,5,0,train
16,12,0,train
16,11,0,train
16,4,0,train
16,6,0,train
16,5,0,train
16,6,0,train
16,3,1,train
16,3,2,train
16,3,1,train
16,4,1,train
16,2,1,train
16,5,1,train
16,6,2,train
16,3,1,train
16,2,1,train
16,4,1,train
16,8,0,train
16,8,0,train
16,11,0,train
16,11,0,train
16,7,0,train
16,6,0,train
16,8,0,train
16,10,0,train
16,3,0,train
16,8,0,train
16,4,1,train
16,2,1,train
16,5,1,train
16,2,1,train
16,7,3,train
16,3,1,train
16,4,1,train
16,3,1,train
16,4,2,train
16,3,1,train
16,10,0,train
16,5,0,train
16,10,0,train
16,10,0,train
16,9,0,train
16,6,0,train
16,11,0,train
16,4,0,train
16,4,0,train
16,5,0,train
16,2,2,train
16,4,1,train
16,4,2,train
16,4,1,train
16,3,1,train
16,10,0,train
16,9,0,train
16,11,0,train
16,3,0,train
16,2,1,train
16,4,3,train
16,2,2,train
16,3,1,train
16,10,0,train
16,11,0,train
16,2,2,train
16,2,1,train
16,6,0,train
16,7,0,train
16,10,0,train
16,8,0,train
16,6,0,train
16,7,0,train
16,12,0,train
16,4,0,train
16,6,0,train
16,7,0,train
16,2,2,train
16,2,1,train
16,4,1,train
16,2,1,train
16,3,1,train
16,4,1,train
16,3,1,train
16,3,1,train
16,4,2,train
16,2,1,train
16,4,0,train
16,12,0,train
16,3,0,train
16,5,0,train
16,6,0,train
16,10,0,train
16,9,0,train
16,5,0,train
16,11,0,train
16,10,0,train
16,2,1,train
16,4,1,train
16,3,2,train
16,2,1,train
16,2,1,train
16,2,1,train
16,3,1,train
16,2,1,train
16,3,1,train
16,2,1,train
16,4,0,train
16,7,0,train
16,3,2,train
16,3,1,train
16,10,0,train
16,12,0,train
16,6,1,train
16,6,2,train
16,5,0,train
16,6,0,train
16,4,0,train
16,10,0,train
16,9,0,train
16,12,0,train
16,9,0,train
16,10,0,train
16,3,1,train
16,4,1,train
16,2,3,train
16,2,2,train
16,5,4,train
16,6,2,train
16,3,1,train
16,3,1,train
16,3,0,train
16,3,0,train
16,5,0,train
16,3,0,train
16,11,0,train
16,4,0,train
16,9,0,train
16,6,0,train
16,9,0,train
16,3,0,train
16,4,1,train
16,3,1,train
16,3,1,train
16,4,1,train
16,3,1,train
16,3,2,train
16,4,0,train
16,8,0,train
16,7,0,train
16,11,0,train
16,4,0,train
16,6,0,train
16,3,0,train
16,8,0,train
16,7,2,train
16,3,1,train
16,4,2,train
16,6,1,train
16,2,1,train
16,3,1,train
16,5,1,train
16,4,1,train
16,6,0,train
16,12,0,train
16,9,0,train
16,8,0,train
16,2,2,train
16,2,1,train
16,6,2,train
16,2,1,train
16,5,0,train
16,11,0,train
16,11,0,train
16,7,0,train
16,5,1,train
16,2,1,train
16,5,1,train
16,3,3,train
16,11,0,train
16,10,0,train
16,3,0,train
16,3,0,train
16,11,0,train
16,4,0,train
16,6,0,train
16,4,0,train
16,5,0,train
16,6,0,train
16,4,2,train
16,3,2,train
16,4,1,train
16,6,2,train
16,5,1,train
16,2,1,train
16,2,1,train
16,5,2,train
16,6,1,train
16,4,1,train
16,11,0,train
16,5,0,train
16,4,0,train
16,10,0,train
16,3,0,train
16,4,0,train
16,7,0,train
16,12,0,train
16,7,0,train
16,9,0,train
16,5,1,train
16,9,1,train
16,4,3,train
16,3,2,train
16,9,1,train
16,5,4,train
16,2,1,train
16,3,1,train
16,9,2,train
16,5,1,train
16,6,0,train
16,3,0,train
16,3,1,train
16,2,1,train
16,8,0,train
16,7,0,train
16,5,0,train
16,5,0,train
16,8,0,train
16,3,0,train
16,11,0,train
16,3,0,train
16,5,0,train
16,6,0,train
16,2,2,train
16,3,1,train
16,3,2,train
16,4,2,train
16,3,1,train
16,6,2,train
16,4,1,train
16,2,1,train
16,7,3,train
16,3,1,train
16,10,0,train
16,4,0,train
16,4,1,train
16,2,1,train
16,6,0,train
16,6,0,train
16,2,1,train
16,3,1,train
16,10,0,train
16,5,0,train
16,10,0,train
16,8,0,train
16,6,0,train
16,8,0,train
16,11,0,train
16,9,0,train
16,7,0,train
16,3,0,train
16,2,2,train
16,3,1,train
16,2,1,train
16,5,1,train
16,5,2,train
16,3,1,train
16,3,2,train
16,2,1,train
16,3,1,train
16,6,2,train
16,6,0,train
16,3,0,train
16,4,0,train
16,4,0,train
16,8,0,train
16,9,0,train
16,6,0,train
16,8,0,train
16,10,0,train
16,8,0,train
16,6,1,train
16,4,1,train
16,3,1,train
16,5,1,train
16,2,1,train
16,3,1,train
16,5,2,train
16,2,1,train
16,2,2,train
16,4,2,train
16,6,0,train
16,4,0,train
16,6,0,train
16,11,0,train
16,10,0,train
16,4,0,train
16,4,0,train
16,9,0,train
16,7,0,train
16,4,0,train
16,3,1,train
16,4,1,train
16,4,1,train
16,3,1,train
16,4,1,train
16,3,1,train
16,4,1,train
16,3,1,train
16,3,1,train
16,4,1,train
16,4,0,train
16,10,0,train
16,5,0,train
16,3,0,train
16,6,0,train
16,3,0,train
16,9,0,train
16,7,0,train
16,9,0,train
16,12,0,train
16,6,3,train
16,3,1,train
16,7,2,train
16,2,1,train
16,4,2,train
16,3,1,train
16,11,1,train
16,3,1,train
16,2,1,train
16,6,1,train
16,9,0,train
16,10,0,train
16,9,0,train
16,11,0,train
16,7,0,train
16,3,0,train
16,11,0,train
16,5,0,train
16,5,1,train
16,6,1,train
16,2,3,train
16,7,2,train
16,3,1,train
16,3,2,train
16,4,1,train
16,3,1,train
16,5,0,train
16,4,0,train
16,12,0,train
16,9,0,train
16,4,0,train
16,12,0,train
16,12,0,train
16,3,0,train
16,4,0,train
16,7,0,train
16,5,1,train
16,2,1,train
16,7,2,train
16,3,1,train
16,6,2,train
16,2,3,train
16,3,1,train
16,4,3,train
16,2,3,train
16,5,1,train
16,6,0,train
16,8,0,train
16,8,0,train
16,4,0,train
16,7,0,train
16,12,0,train
16,4,0,train
16,8,0,train
16,5,1,train
16,2,1,train
16,2,2,train
16,3,1,train
16,2,1,train
16,2,1,train
16,3,2,train
16,2,1,train
16,10,0,train
16,11,0,train
16,8,0,train
16,10,0,train
16,9,0,train
